725957-24215 MOUNT SHASTA                    41.333 -122.333  1077.5 1977-01-01 2020-02-07
725958-99999 ALTURAS MUNI                    41.483 -120.567  1333.0 1983-11-04 2005-12-31
725970-24225 ROGUE VALLEY INTL-MEDFORD AIR   42.381 -122.872   395.3 1973-01-01 2020-02-07
725975-24235 SEXTON SUMMIT                   42.600 -123.364  1168.0 1973-01-01 2020-02-07
725985-24267 BROOKINGS                       42.074 -124.290   139.9 1977-02-25 2020-02-07
726050-14745 CONCORD MUNICIPAL AIRPORT       43.205  -71.503   104.6 1973-01-01 2020-02-08
726055-99999 PEASE INTL TRADEPOR             43.083  -70.817    31.0 1956-04-09 2005-12-31
726060-14764 PORTLAND INTERNATIONAL JETPOR   43.642  -70.304    13.7 1973-01-01 2020-02-08
726067-99999 SCITUATE COAST GUARD STATION    42.200  -70.720     1.0 1975-09-11 1996-04-01
726068-99999 RACE POINT COAST GUARD STATIO   42.050  -70.180     1.0 1975-09-11 1996-07-01
726069-99999 SANDWICH COAST GUARD STATION    41.780  -70.500     1.0 1975-09-11 1996-07-01
726071-14606 BANGOR AIRPORT                  44.798  -68.819    58.5 1941-12-01 1990-02-28
726077-99999 HANCOCK CO BAR HARBO            44.450  -68.367    25.0 1942-11-02 2005-12-31
726079-99999 KNOX CO RGNL                    44.067  -69.100    17.0 1977-04-27 2005-12-31
726116-94765 LEBANON MUNICIPAL AIRPORT       43.626  -72.305   182.3 1993-01-01 2020-02-08
726130-99999 MOUNT WASHINGTON                44.267  -71.300  1910.0 1973-01-01 2005-12-31
726140-54742 ST. JOHNSBURY(AMOS)             44.420  -72.019   212.4 1973-01-01 2020-02-07
726145-94705 EDWARD F KNAPP STATE ARPT       44.204  -72.562   343.2 1973-01-01 2020-02-08
726155-99999 LACONIA MUNI                    43.567  -71.417   166.0 1973-01-01 2005-12-31
726165-99999 DILLANT HOPKINS                 42.900  -72.267   149.0 1973-01-04 2005-12-31
726170-14742 BURLINGTON INTERNATIONAL AIRP   44.468  -73.150   100.6 1948-01-01 2020-02-08
726185-14605 AUGUSTA STATE AIRPORT           44.316  -69.797   107.0 1973-01-01 2020-02-08
726190-99999 GREENVILLE                      45.467  -69.583   316.0 1977-08-27 2005-12-31
726196-14610 MILLINOCKET MUNICIPAL ARPT      45.648  -68.693   123.8 1943-03-01 2020-02-08
726223-94725 MASSENA INTL/RCHARDS FD AP      44.936  -74.846    65.2 1990-03-01 2020-02-08
726225-04742 PLATTSBURGH INTL                44.651  -73.468    71.0 1956-01-15 1995-09-27
726227-94790 WATERTOWN INTL AIRPORT          43.989  -76.026    96.9 1949-05-01 2020-02-08
726228-99999 ADIRONDACK RGNL                 44.383  -74.200   507.0 1973-01-01 2005-12-31
726350-94860 GERALD R FORD INTERNATIONAL A   42.883  -85.524   244.8 1973-01-01 2020-02-07
726355-99999 SOUTHWEST MICHIGAN              42.133  -86.433   196.0 1973-01-01 2005-12-31
726356-99999 SAINT JOSEPH COAST GUARD STAT   42.120  -86.480   176.0 1977-01-26 1996-07-01
726357-99999 KALAMAZOO BATTLE CR             42.233  -85.550   266.0 1973-01-01 2005-12-31
726358-99999 MICHIGAN CITY MUNICIPAL AIRPO   41.703  -86.821   199.6 1977-01-26 2018-05-16
726360-14840 MUSKEGON COUNTY AIRPORT         43.171  -86.237   190.5 1973-01-01 2020-02-07
726364-04883 MASON COUNTY AIRPORT            43.963  -86.408   195.1 2005-01-01 2020-02-07
726365-99999 LUDINGTON COAST GUARD STATION   43.950  -86.470   182.0 1977-01-26 1996-06-30
726370-14826 BISHOP INTERNATIONAL AIRPORT    42.967  -83.749   234.7 1973-01-01 2020-02-08
726375-99999 OAKLAND CO INTL                 42.667  -83.417   299.0 1973-01-01 2005-12-31
726376-99999 PORT HURON COAST GUARD STATIO   43.000  -82.420   177.0 1977-01-26 1996-07-01
726377-99999 SAGINAW RIVER COAST GUARD STA   43.630  -83.850   177.0 1976-09-26 1996-07-01
726379-14845 MBS INTERNATIONAL AIRPORT       43.533  -84.080   201.2 1973-01-01 2020-02-08
726380-94814 ROSCOMMON COUNTY AIRPORT        44.359  -84.674   350.8 1973-01-01 2020-02-07
726384-14817 WEXFORD COUNTY AIRPORT          44.283  -85.417   397.8 1990-07-24 2020-02-07
726385-99999 MANISTEE CO BLACKER             44.272  -86.247   189.0 1973-01-01 2005-12-31
726387-14850 CHERRY CAPITAL AIRPORT          44.741  -85.583   188.4 1973-01-01 2020-02-07
726390-94849 ALPENA COUNTY REGIONAL AIRPOR   45.072  -83.564   208.5 1973-01-01 2020-02-08
726394-99999 LUCE CO                         46.311  -85.457   265.0 1981-08-11 2005-12-31
726395-14808 OSCODA-WURTSMITH AIRPORT        44.450  -83.400   192.9 1943-07-01 2020-02-08
726399-99999 MANISTIQUE                      45.950  -86.230   178.0 1976-01-16 2004-09-20
726400-14839 GENERAL MITCHELL INTERNATIONA   42.955  -87.904   204.2 1948-01-01 2020-02-07
726405-94869 LAWRENCE J TIMMERMAN AIRPORT    43.109  -88.031   223.7 1973-01-01 2020-02-07
726406-99999 KENOSHA COAST GUARD STATION     42.580  -87.750   223.0 1976-09-26 1996-07-01
726407-99999 MILWAUKEE COAST GUARD LIGHT S   43.020  -87.950   179.0 1976-09-26 1996-07-01
726408-99999 SHEBOYGAN COAST GUARD STATION   43.750  -87.700     1.0 1976-09-26 1996-07-01
726410-14837 DANE CO REGIONAL-TRUAX FIELD    43.141  -89.345   264.0 1948-01-01 2020-02-07
726415-99999 SOUTHERN WISC RGNL              42.620  -89.042   246.0 1973-01-01 2005-12-31
726416-14921 TRI-COUNTY REGIONAL ARPT        43.212  -90.181   218.5 1973-01-01 2020-02-07
726430-14920 LA CROSSE MUNICIPAL AIRPORT     43.879  -91.253   198.7 1948-01-01 2020-02-07
726435-14991 CHIPPEWA VALLEY RGNL ARPT       44.867  -91.488   269.8 1973-01-01 2020-02-07
726436-94930 VOLK FIELD AIRPORT              43.933  -90.267   278.0 1961-10-01 2020-02-07
726440-14925 ROCHESTER INTERNATIONAL AIRPO   43.904  -92.492   397.5 1973-01-01 2020-02-07
726450-14898 AUSTIN STRAUBEL INTERNATIONAL   44.479  -88.137   209.4 1950-01-01 2020-02-07
726454-99999 TWO RIVERS COAST GUARD STATIO   44.130  -87.550   176.0 1978-08-23 1996-06-30
726455-99999 MANITOWOC CO                    44.133  -87.683   198.0 1973-01-01 2005-12-31
726456-99999 WITTMAN RGNL                    43.983  -88.550   246.0 1973-01-01 2005-12-31
726457-99999 OUTAGAMIE CO RGNL               44.250  -88.517   280.0 1980-09-10 2005-12-31
726458-99999 DOOR CO CHERRYLAND              44.850  -87.417   221.0 1981-01-21 2005-12-31
726463-14897 WAUSAU DOWNTOWN AIRPORT         44.929  -89.628   365.8 1990-03-14 2020-02-07
726465-99999 CENTRAL WISCONSIN               44.783  -89.667   389.0 1973-01-01 2005-12-31
726467-99999 RICE LAKE RGNL CARLS            45.417  -91.767   337.0 1987-06-29 2005-12-31
726480-99999 DELTA CO                        45.723  -87.094   186.0 1973-01-01 2005-12-31
726482-99999 ESCANABA (AWOS)                 45.717  -87.100   186.0 1948-01-01 1990-01-09
726487-99999 MENOMINEE MARINETTE             45.127  -87.638   191.0 1973-01-01 2004-12-31
726499-99999 ESTHERVILLE MUNI                43.407  -94.746   401.0 1987-06-29 2005-12-31
726500-99999 SPENCER                         43.167  -95.150   408.0 1973-01-01 2005-12-31
726506-04840 FOND DU LAC COUNTY AIRPORT      43.769  -88.491   246.0 1999-01-01 2020-02-07
726510-14944 JOE FOSS FIELD AIRPORT          43.578  -96.754   435.3 1942-10-01 2020-02-08
726514-99999 CUSTER COUNTY                   43.733 -103.617  1707.0 1985-05-22 2004-12-31
726515-99999 BROOKINGS RGNL                  44.300  -96.817   502.0 1973-01-01 2005-12-31
726516-24024 PHILIP AIRPORT                  44.051 -101.601   672.4 1998-07-02 2020-02-08
726525-99999 CHAN GURNEY MUNI                42.917  -97.383   398.0 1973-01-01 2005-12-31
726530-99999 CHAMBERLAIN (AMOS)              43.800  -99.317   530.0 1978-03-10 2005-12-31
726540-14936 HURON REGIONAL AIRPORT          44.398  -98.223   390.1 1973-01-01 2020-02-08
726545-99999 MITCHELL MUNI                   43.775  -98.039   397.0 1973-01-01 2005-12-31
726546-14946 WATERTOWN MUNICIPAL ARPT        44.905  -97.149   532.8 1948-01-01 2020-02-08
726550-14926 ST CLOUD REGIONAL AIRPORT       45.543  -94.051   310.3 1973-01-01 2020-02-07
726555-99999 BRAINERD LAKES RGNL             46.400  -94.133   374.0 1973-01-01 2005-12-31
726556-99999 REDWOOD FALLS MUNI              44.550  -95.083   312.0 1949-11-11 1999-12-31
726557-14910 CHANDLER FIELD AIRPORT          45.868  -95.394   431.6 1973-01-01 2020-02-08
726559-99999 SW MINNESOTA RGNL               44.451  -95.822   360.0 1984-03-31 2005-12-31
726563-99999 FARIBAULT MUNI                  44.325  -93.311   323.0 1986-10-16 2005-12-31
726575-99999 CRYSTAL                         45.062  -93.354   265.0 1983-11-03 2005-12-31
726579-99999 FLYING CLOUD                    44.817  -93.450   276.0 1983-11-03 2005-12-31
726580-14922 MINNEAPOLIS-ST PAUL INTERNATI   44.883  -93.229   265.8 1945-01-01 2020-02-08
726583-99999 LITCHFIELD MUNI                 45.100  -94.500   347.0 1985-04-22 2005-12-31
726584-14927 ST PAUL DWTWN HOLMAN FD AP      44.932  -93.056   213.4 1983-11-03 2020-02-07
726585-99999 MANKATA RGNL ARPT               44.223  -93.919   311.0 1973-01-01 2005-12-31
726586-99999 FAIRMONT MUNI(AWOS)             43.650  -94.417   354.0 1973-01-01 2005-12-31
726587-99999 WORTHINGTON MUNI                43.650  -95.583   480.0 1973-01-01 2005-12-31
726589-99999 ALBERT LEA (AWOS)               43.683  -93.367   383.0 1986-03-31 2005-12-31
726590-14929 ABERDEEN REGIONAL AIRPORT       45.443  -98.413   395.3 1973-01-01 2020-02-07
726620-24090 RAPID CITY REGIONAL AIRPORT     44.046 -103.054   963.2 1973-01-01 2020-02-08
726625-24006 ELLSWORTH AIR FORCE BASE        44.150 -103.100   999.1 1939-02-01 2020-02-08
726626-99999 LANGLADE CO                     45.150  -89.117   464.0 1973-01-01 2005-12-31
726627-94037 BUFFALO                         45.604 -103.546   915.6 1999-01-01 2020-02-07
726650-99999 GILLETTE/GILLETTE-C             44.349 -105.539  1230.0 1977-08-28 2005-12-31
726660-24029 SHERIDAN COUNTY AIRPORT         44.769 -106.969  1202.4 1973-01-01 2020-02-07
726664-94173 YELLOWSTONE                     44.544 -110.421  2388.1 1979-03-22 2020-02-07
726665-99999 WORLAND MUNI                    43.967 -107.950  1288.0 1973-01-01 1999-12-31
726685-99999 MOBRIDGE MUNI                   45.547 -100.408   523.0 1977-03-01 2005-12-31
726686-24025 PIERRE RGNL                     44.381 -100.286   526.1 1944-03-01 2010-07-31
726700-99999 CODY MUNI (AWOS)                44.517 -109.017  1553.0 1977-08-27 2005-12-31
726710-24164 BIG PINEY-MARBLETON ARPT        42.584 -110.108  2124.5 1999-01-01 2020-02-08
726766-99999 MONIDA                          44.567 -112.317  2068.0 1943-03-13 1992-03-23
726770-24033 BILLINGS LOGAN INTERNATIONAL    45.807 -108.542  1091.5 1935-05-01 2020-02-07
726775-99999 HARLOWTON                       46.430 -109.830  1268.0 1973-01-01 2005-11-01
726776-24036 LEWISTOWN MUNICIPAL ARPT        47.049 -109.458  1263.4 1942-04-01 2020-02-08
726785-24135 BERT MOONEY                     45.965 -112.501  1686.5 1977-03-01 2010-08-01
726796-24138 DILLON AIRPORT                  45.258 -112.554  1591.7 1973-01-01 2010-08-01
726797-24132 GALLATIN FIELD AIRPORT          45.788 -111.161  1349.4 1973-01-01 2020-02-07
726798-24150 MISSION FIELD AIRPORT           45.698 -110.441  1415.2 1973-01-01 2020-02-07
726810-24131 BOISE AIR TERMINAL/GOWEN FD A   43.567 -116.241   857.7 1931-01-01 2020-02-07
726815-24106 MOUNTAIN HOME AFB AIRPORT       43.050 -115.867   913.2 1932-01-01 2020-02-07
726817-24154 MULLAN PASS                     47.457 -115.645  1837.3 1996-07-02 2020-02-07
726818-94194 REXBURG-MADISON COUNTY APT      43.832 -111.808  1481.9 1999-01-02 2020-02-08
726824-04112 STANLEY RANGER STATION          44.171 -114.927  1979.7 1999-01-02 2020-02-07
726830-94185 BURNS MUNICIPAL AIRPORT         43.595 -118.956  1261.9 1973-01-01 2020-02-07
726835-24230 ROBERTS FLD                     44.256 -121.139   940.0 1942-01-01 2010-08-01
726837-24162 ONTARIO MUNICIPAL AIRPORT       44.021 -117.013   668.4 1973-01-01 2020-02-07
726865-99999 LEMHI CO                        45.117 -113.883  1232.0 1977-03-01 2005-12-31
726875-94107 ROME STATE AIRPORT              42.591 -117.864  1234.4 1998-03-02 2020-02-07
726880-24155 EASTERN OR REGIONAL AT PENDLE   45.698 -118.855   452.9 1942-01-01 2020-02-07
726884-24148 LA GRANDE/UNION COUNTY APT      45.283 -118.000   826.9 1988-05-06 2020-02-07
726885-24152 MEACHAM                         45.511 -118.425  1134.8 1973-01-01 2020-02-07
726886-24130 BAKER CITY MUNICIPAL ARPT       44.843 -117.809  1024.4 1973-01-01 2020-02-07
726904-24231 ROSEBURG REGIONAL AIRPORT       43.239 -123.355   160.0 1980-05-14 2020-02-07
726917-24284 NORTH BEND MUNICIPAL ARPT       43.413 -124.244     5.2 1977-01-01 2020-02-08
726930-24221 MAHLON SWEET FIELD AIRPORT      44.128 -123.221   107.6 1973-01-01 2020-02-07
726940-24232 MCNARY FIELD AIRPORT            44.905 -123.001    62.5 1973-01-01 2020-02-07
726945-99999 CORVALLIS MUNI                  44.483 -123.283    75.0 1943-04-21 2005-12-31
726958-24285 NEWPORT MUNICIPAL               44.583 -124.050    48.8 1977-03-01 2011-03-01
726980-24229 PORTLAND INTERNATIONAL AIRPOR   45.596 -122.609     5.8 1936-05-01 2020-02-07
726985-99999 PORTLAND TROUTDALE              45.550 -122.400    12.0 1948-01-01 2005-12-31
726986-99999 PORTLAND/HILLSBORO              45.533 -122.950    62.0 1973-01-01 2005-12-31
726987-99999 CASCADE LOCKS STATE             45.667 -121.883    46.0 1973-01-01 2005-12-31
726988-24219 MUNICIPAL AIRPORT               45.619 -121.166    71.6 1973-01-01 2020-02-07
727033-99999 HOULTON INTL                    46.117  -67.800   149.0 1942-06-17 1999-12-31
727119-99999 CLAYTON LAKE                    46.617  -69.517   314.0 1985-02-08 2005-12-31
727120-14607 CARIBOU MUNICIPAL AIRPORT       46.871  -68.017   190.2 1973-01-01 2020-02-08
727125-14623 LORING AFB/LIMESTON             46.950  -67.883   227.0 1950-08-01 1994-03-04
727130-14604 NERN MAINE RGNL ARPT AT PRESQ   46.683  -68.050   162.8 1941-11-01 2020-02-08
727340-14847 SAULT STE MARIE MUNI/SASN FIE   46.479  -84.357   220.1 1973-01-01 2020-02-07
727344-99999 CHIPPEWA CO INTL                46.250  -84.467   244.0 1978-03-19 2005-12-31
727346-99999 SAULT STE. MARIE COAST GUARD    46.500  -84.330   176.0 1976-09-26 1996-07-01
727347-14841 PELLSTON REGIONAL ARPT OF EMM   45.564  -84.793   214.9 1973-01-01 2020-02-08
727348-99999 SAINT IGNACE                    45.850  -84.720   176.0 1976-09-26 1996-07-01
727410-99999 PARK FALLS MUNI                 45.955  -90.424   457.2 1973-01-01 2001-02-03
727415-99999 RHINELANDER ONEIDA              45.633  -89.467   495.0 1973-01-01 2005-12-31
727435-99999 MACKINACK ISLAND                45.865  -84.637   226.0 1956-10-08 2005-12-31
727436-99999 ANTRIM CO                       44.983  -85.200   190.0 1973-01-01 2005-12-31
727437-99999 FORD                            45.817  -88.117   360.0 1973-01-01 2005-12-31
727438-99999 MARQUETTE COAST GUARD LIGHT S   46.550  -87.380   203.0 1976-09-26 1996-07-01
727440-14858 HOUGHTON COUNTY MEMO ARPT       47.169  -88.489   333.8 1973-01-01 2020-02-08
727445-99999 GOCEBIC IRON CO                 46.527  -90.131   375.0 1973-01-01 2005-12-31
727450-14913 DULUTH INTERNATIONAL AIRPORT    46.837  -92.183   436.8 1948-01-01 2020-02-07
727452-99999 CROOKSTON MUNI KIRKW            47.850  -96.617   274.0 1985-09-20 2005-12-31
727453-94967 PK RPDS MUNI-KONSHOK FD AP      46.901  -95.068   437.1 1990-01-11 2020-02-08
727455-94931 CHISHOLM-HIBBING AIRPORT        47.386  -92.839   412.1 1973-01-01 2020-02-08
727456-99999 SKY HARBOR                      46.722  -92.043   186.0 1976-09-26 2005-12-31
727457-99999 DETROIT LAKES WETHIN            46.825  -95.886   426.0 1978-02-03 2005-12-31
727458-99999 GRAND RAPIDS ITASCA             47.217  -93.517   413.0 1983-11-03 2005-12-31
727459-99999 ELY MUNI                        47.817  -91.833   443.0 1983-11-03 2005-12-31
727470-14918 FALLS INTERNATIONAL AIRPORT     48.561  -93.398   360.6 1973-01-01 2020-02-07
727476-94961 BAUDETTE INTERNATIONAL APT      48.717  -94.600   329.8 1983-11-04 2020-02-07
727477-99999 ROSEAU MUNI BILLBERG            48.850  -95.700   323.0 1990-09-24 2005-12-31
727530-14914 HECTOR INTERNATIONAL AIRPORT    46.925  -96.811   274.3 1948-01-01 2020-02-07
727534-99999 LIDGERWOOD REMOTE AUTOMATIC M   46.100  -97.150   351.0 1979-03-22 2001-08-27
727535-14919 JAMESTOWN REGIONAL AIRPORT      46.926  -98.669   455.4 1973-01-01 2020-02-07
727550-99999 BEMIDJI MUNICIPAL               47.500  -94.933   420.0 1973-01-01 2005-12-31
727554-99999 GRAND MARAIS                    47.750  -90.340   185.0 1978-12-05 2010-12-23
727555-99999 THIEF RIVER FALLS RG            48.066  -96.185   340.0 1973-01-01 2005-12-31
727572-99999 DEVILS LAKE(AWOS)               48.117  -98.900   443.0 1973-01-01 1990-01-09
727575-94925 GRAND FORKS AFB AIRPORT         47.967  -97.400   278.3 1959-03-03 2020-02-07
727576-14916 GRAND FORKS INTL                47.943  -97.184   253.6 1973-01-01 2010-08-01
727640-24011 BISMARCK MUNICIPAL AIRPORT      46.783 -100.757   503.2 1936-07-01 2020-02-07
727645-24012 DICKINSON MUNI                  46.799 -102.797   787.3 1973-01-01 2010-08-01
727670-94014 SLOULIN FIELD INTERNATIONAL A   48.174 -103.637   579.7 1973-01-01 2020-01-07
727675-94011 MINOT AFB AIRPORT               48.417 -101.350   508.1 1959-10-01 2020-02-07
727676-24013 MINOT INTERNATIONAL ARPT        48.255 -101.273   507.5 1973-01-01 2020-02-07
727680-94008 WOKAL FIELD/GLASGOW INTL AIRP   48.214 -106.621   696.5 1942-12-10 2020-02-07
727684-99999 JORDAN                          47.329 -106.953   811.0 1979-03-22 2005-12-31
727687-99999 SIDNEY-RICHLAND MUNI            47.707 -104.193   605.0 1973-01-04 2005-12-31
727720-24144 HELENA REGIONAL AIRPORT         46.606 -111.964  1166.8 1973-01-01 2020-02-07
727730-24153 MISSOULA INTERNATIONAL AIRPOR   46.921 -114.093   972.9 1973-01-01 2020-02-08
727735-24139 DRUMMOND                        46.638 -113.176     0.0 1973-01-01 2012-09-30
727750-24143 GREAT FALLS INTERNATIONAL AIR   47.473 -111.382  1116.8 1973-01-01 2020-02-07
727755-24112 MALMSTROM AFHP HELIPORT         47.517 -111.183  1058.3 1942-12-01 2020-02-07
727770-94012 HAVRE CITY-COUNTY AIRPORT       48.543 -109.763   787.9 1973-01-01 2020-02-07
727790-24146 GLACIER PARK INTERNATIONAL AI   48.304 -114.264   901.3 1973-01-01 2020-02-08
727795-99999 THOMPSON FALLS                  47.600 -115.370   725.0 1973-01-01 2002-10-31
727796-24137 CUT BANK MUNI                   48.603 -112.375  1169.8 1942-12-01 2010-08-01
727810-24243 YAKIMA AIR TERMINAL/MCALSR FI   46.568 -120.543   324.3 1973-01-01 2020-02-07
727815-24237 STAMPASS PASS FLTWO             47.277 -121.337  1206.7 1973-01-01 2020-02-07
727825-99999 PANGBORN MEM                    47.399 -120.207   381.0 1973-01-01 1999-12-31
727826-24141 EPHRATA MUNICIPAL               47.308 -119.515   383.7 1942-01-01 2010-08-01
727827-24110 GRANT COUNTY INTL AIRPORT       47.208 -119.319   364.5 1943-06-10 2020-02-07
727830-24149 LEWISTON-NEZ PERCE COUNTY AIR   46.375 -117.016   437.7 1973-01-01 2020-02-07
727834-99999 COEUR D ALENE AIR TE            47.767 -116.817   707.0 1948-01-01 2005-12-31
727836-99999 MULLAN AVIATION WEATHER REPOR   47.470 -115.800  1011.0 1973-01-01 1996-06-30
727840-99999 HANFORD                         46.567 -119.600   223.0 1973-01-01 2005-12-31
727845-24163 TRI-CITIES AIRPORT              46.267 -119.117   124.1 1973-01-01 2020-02-07
727846-24160 WALLA WALLA REGIONAL ARPT       46.095 -118.287   355.4 1941-09-01 2020-02-07
727850-24157 SPOKANE INTERNATIONAL AIRPORT   47.622 -117.528   717.2 1941-08-11 2020-02-07
727855-24114 FAIRCHILD AIR FORCE BASE        47.633 -117.650   750.1 1940-04-01 2020-02-07
727856-99999 FELTS FLD                       47.683 -117.317   595.0 1973-01-01 2005-12-31
727857-99999 PULLMAN MOSCOW RGNL             46.750 -117.117   778.0 1973-01-01 2005-12-31
727883-24220 BOWERS FIELD AIRPORT            47.034 -120.530   538.3 1988-01-06 2020-02-07
727885-99999 WILLIAM R FAIRCHILD             48.117 -123.500    89.0 1981-02-11 2005-12-31
727890-99999 OMAK                            48.417 -119.533   382.0 1973-01-01 2005-12-31
727910-94224 ASTORIA REGIONAL AIRPORT        46.157 -123.883     2.7 1973-01-01 2020-02-07
727920-24227 OLYMPIA AIRPORT                 46.973 -122.903    57.3 1973-01-01 2020-02-07
727923-94225 BOWERMAN AIRPORT                46.973 -123.930     3.7 1991-01-08 2020-02-07
727924-24223 KELSO-LONGVIEW AIRPORT          46.117 -122.894     6.1 1990-02-08 2020-02-07
727925-94227 SANDERSON FIELD AIRPORT         47.238 -123.141    82.6 1999-01-01 2020-02-07
727926-99999 ED CARLSON MEM FLD              46.483 -122.800   114.0 1973-01-01 2005-12-31
727927-94225 HOQUIAM AP                      46.973 -123.930     4.6 1973-01-01 1990-12-18
727928-99999 BREMERTON NATIONAL              47.483 -122.750   135.0 1973-01-01 2005-12-31
727930-24233 SEATTLE-TACOMA INTERNATIONAL    47.444 -122.314   112.8 1948-01-01 2020-02-07
727934-99999 RENTON MUNI                     47.493 -122.216    10.0 1980-02-16 2005-12-31
727935-24234 BOEING FLD/KING CO INTL AP      47.530 -122.301     5.5 1943-10-01 2020-02-08
727937-99999 SNOHOMISH CO                    47.900 -122.283   185.0 1941-10-01 2005-12-31
727938-99999 TACOMA NARROWS                  47.267 -122.567    91.0 1973-01-01 2005-12-31
727964-99999 OAK HARBOR                      48.250 -122.667    59.0 1981-03-10 2008-12-31
727970-94240 QUILLAYUTE AIRPORT              47.938 -124.555    56.4 1973-01-01 2020-02-08
727976-24217 BELLINGHAM INTL AIRPORT         48.794 -122.537    45.4 1948-01-01 2020-02-07
727985-99999 FRIDAY HARBOR                   48.522 -123.024    34.0 1988-10-14 2005-12-31
740030-99999 DUGWAY PROVING GROU             40.167 -112.933  1325.0 1943-06-14 2005-12-30
740720-99999 MOULD BAY AIRPORT               76.233 -119.333    18.0 1950-01-01 1977-06-30
742060-24207 MCCHORD AFB AIRPORT             47.150 -122.483    98.2 1940-07-22 2020-02-08
742070-24201 GRAY AAF                        47.083 -122.583    92.0 1939-04-01 2010-12-31
742300-24037 FRANK WILEY FIELD AIRPORT       46.427 -105.883   799.8 1983-05-31 2020-02-08
743312-53925 J.L. HELMS SEVIER CO ARPT       34.050  -94.401   108.2 2004-01-01 2020-02-07
743700-99999 FORT DRUM/WHEELER-S             44.050  -75.733   207.0 1942-01-01 2005-12-31
743920-14611 NAVAL AIR STATION               43.900  -69.933    21.3 1952-01-01 2010-02-08
743941-99999 GRENIER AFB                     42.933  -71.433    71.0 1941-09-22 1968-06-24
743945-14710 MANCHESTER AIRPORT              42.930  -71.436    67.4 1973-01-01 2020-02-08
743946-99999 BOIRE FLD                       42.783  -71.517    61.0 1983-04-27 2005-12-31
744600-99999 MARSEILLES  IL                  41.367  -88.683   225.0 1978-03-10 2007-11-28
744655-99999 AURORA MUNICIPAL                41.767  -88.467   217.0 1983-11-03 2005-12-31
744860-94789 JOHN F KENNEDY INTERNATIONAL    40.639  -73.764     3.4 1973-01-01 2020-02-08
744864-99999 REPUBLIC                        40.717  -73.400    25.0 1943-04-12 2005-12-31
744865-14719 FRANCIS S GABRESKI AP           40.844  -72.632    20.4 1943-07-18 2020-02-08
744900-14702 BEDFORD HANSCOM FIELD           42.470  -71.289    40.5 1943-02-05 1992-12-31
744904-99999 LAWRENCE MUNI                   42.717  -71.117    45.0 1979-01-22 2005-12-31
744905-04779 FORT DEVENS/AYER                42.567  -71.600    82.0 1960-10-21 1993-02-01
744907-14753 EAST MILTON                     42.212  -71.114   193.5 2000-01-01 2020-02-06
744910-14703 WESTOVER AFB/METROPOLITAN AIR   42.200  -72.533    73.5 1941-04-01 2020-02-08
744915-14775 BARNES MUNICIPAL AIRPORT        42.158  -72.716    82.6 1973-01-05 2020-02-08
744989-14747 CHAUTAUQUA CO/DUNKIRK ARPT      42.493  -79.272   203.0 1997-01-02 2020-02-08
744994-04741 SCHENECTADY COUNTY AIRPORT      42.850  -73.950   115.2 1981-04-21 2020-02-07
745060-23239 ALAMEDA(USN)                    37.733 -122.317     4.0 1973-01-01 1997-01-02
745090-23244 MOFFETT FEDERAL AIRFIELD        37.406 -122.048    11.9 1973-01-01 2019-11-21
745160-23202 TRAVIS AIR FORCE BASE           38.267 -121.933    18.9 1943-08-11 2020-02-07
745310-93065 USAF ACADEMY AIRSTRIP AIRPORT   38.967 -104.817  2003.2 1967-11-27 2020-02-08
745700-13840 WRIGHT-PATTERSON AFB AIRPORT    39.833  -84.050   250.9 1936-05-01 2020-02-08
745940-13705 ANDREWS AIR FORCE BASE AIRPOR   38.817  -76.867    86.0 1943-06-19 2020-02-08
745944-93784 BALTIMORE DOWNTOWN              39.281  -76.611     6.1 1999-01-02 2020-02-07
745980-13702 LANGLEY AFB AIRPORT             37.083  -76.360     3.1 1936-10-01 2020-02-08
746120-93104 CHINA LAKE                      35.688 -117.693   679.7 1973-01-01 2020-02-07
746141-23141 INDIAN SPRING AUX AIRFIELD      36.583 -115.683   954.9 2005-01-03 2020-02-07
746300-99999 STALLION AAF  NM                33.817 -106.667  1506.0 1961-03-01 1978-07-28
746710-13806 CAMPBELL AAF AIRPORT            36.667  -87.483   174.7 1943-07-15 2020-02-08
746716-93808 BOW GRN-WARREN CO. RGNL AP      36.965  -86.424   160.9 1973-01-01 2020-02-08
746930-93737 SIMMONS AAF AIRPORT             35.133  -78.933    74.4 1961-07-01 2020-02-08
746941-13786 MONROE CO                       36.261  -76.175     4.0 1949-01-01 1990-02-19
746943-13786 ELIZABETH CITY CGAS             36.261  -76.175     4.0 1990-03-14 2010-08-01
746950-99999 DARE COUNTY GUNNERY RANGE  NC   35.667  -75.900     3.0 1966-05-02 2013-04-30
747020-23110 NAVAL AIR STATION               36.333 -119.950    70.7 1961-07-01 2020-02-07
747040-03102 ONTARIO INTERNATIONAL ARPT      34.056 -117.600   289.3 2005-01-01 2020-02-07
747043-99999 EL MONTE                        34.086 -118.035    90.0 1990-03-14 2005-12-31
747185-99999 IMPERIAL CO                     32.834 -115.579   -16.0 1973-01-01 2005-12-31
747186-99999 CAMPO                           32.633 -116.467   807.0 1973-01-01 2005-12-31
747187-03104 DESERT RESORTS RGNL ARPT        33.627 -116.159   -36.0 1943-07-12 2020-02-07
747188-23158 BLYTHE AIRPORT                  33.619 -114.714   120.4 1942-06-13 2020-02-07
